,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,mfcc37,mfcc38,mfcc39,mfcc40,mfcc41,mfcc42,mfcc43,mfcc44,mfcc45,mfcc46,mfcc47,mfcc48,mfcc49,fname,label
478,-455.8724,229.13635,38.840096,-40.60332,8.466957,51.123806,19.69095,-19.226177,-7.5627503,16.904022,6.667507,-15.272236,-9.648802,9.293454,8.455654,-4.4343624,-2.7736342,8.622357,7.572082,-3.015994,-4.168299,3.1048186,3.4145892,-2.6207159,-2.2953844,3.2508748,2.4635916,-3.4876604,-3.6211545,1.5875487,2.1434603,-2.0499318,-2.206917,1.8539588,2.2247767,-1.280061,-1.4286178,1.9444513,2.161144,-0.83657193,-0.7144741,2.4441447,2.2775533,-1.3632804,-2.0937157,0.87581617,1.6713969,-0.83895075,-1.3879732,1.1491894,set_b/normal_noisynormal_109_1305653972028_F.wav,normal
479,-474.3161,222.52635,42.47058,-38.37418,2.3270926,43.904106,19.59388,-15.349408,-5.8166447,18.617062,12.964379,-7.448322,-6.690497,7.9116745,7.900792,-3.8650417,-5.04197,3.7263424,4.907112,-1.6573021,-2.0060072,3.899608,4.2398605,-0.99118423,-1.4505125,2.9784296,3.0778084,-1.579171,-2.9076884,-0.070371054,0.59388536,-1.0276726,0.31740314,3.2519133,1.8732995,-2.1664908,-2.1507983,1.0399239,0.8010839,-2.3840988,-1.985375,1.824882,2.3068075,-1.221633,-2.3366709,0.43445945,1.4677522,-0.874321,-1.4757428,1.3053039,set_b/normal_noisynormal_110_1305655332337_A.wav,normal
480,-450.11514,218.58145,44.96238,-33.69591,4.0250444,43.285862,19.668652,-14.651062,-6.4740214,16.736147,11.834639,-7.0540147,-5.7477927,8.54872,8.227112,-3.7047536,-4.8507686,4.2348638,5.3919334,-2.1009219,-3.3987708,2.7316275,3.8394578,-1.5402008,-2.7062962,1.9572251,3.0497599,-1.3992953,-3.3560264,-0.5890844,0.5437309,-1.525207,-1.3943548,1.5120808,1.6503825,-1.3988823,-1.9832981,0.5874366,0.94617444,-1.5793885,-1.6720535,1.3904215,2.0522485,-1.0060072,-2.3916285,-0.12060282,1.0553064,-0.9936808,-1.9140332,0.5118398,set_b/normal_noisynormal_110_1305655332337_B.wav,normal
481,-438.5934,228.86673,60.07876,-24.060965,2.5815246,37.52291,17.891756,-13.27261,-6.768169,15.236226,12.547422,-5.120334,-6.2727866,5.856386,6.816254,-3.1693594,-4.7095594,3.503976,5.599464,-0.97843635,-3.4478633,1.4435209,3.7767284,0.47314548,-0.7124422,2.5200841,3.4283824,0.05939946,-1.5736239,0.5212486,1.4791623,-0.08783649,0.009235786,2.2216735,2.0718567,-0.67220336,-1.1850352,1.0679576,1.3453661,-0.9734328,-1.0932796,1.7379907,2.4426563,-0.3363037,-1.5907158,0.71323514,2.0278947,-0.025115492,-1.2934502,0.8369224,set_b/normal_noisynormal_113_1306244002866_A.wav,normal
482,-416.79498,230.93068,55.14806,-32.580498,-3.92313,34.067387,15.193637,-16.239302,-9.335072,13.087969,10.234327,-7.0180974,-6.487396,7.167075,8.028952,-3.166313,-5.6350923,2.3352966,4.531527,-1.7061193,-3.843063,0.6496006,1.8165746,-2.1808116,-2.769264,1.3491725,2.1294806,-1.9147815,-3.3670628,-0.2555287,1.1138968,-1.2088325,-1.8600949,0.726693,1.6027416,-0.6351817,-1.3963686,0.5670152,0.973645,-1.0796447,-1.1651094,1.5802084,2.3650706,-0.22195174,-1.4693518,0.62115526,1.8048356,-0.13085318,-1.2438952,0.8944397,set_b/normal_noisynormal_113_1306244002866_B.wav,normal
483,-350.5344,173.81094,57.230038,-9.170952,0.70001805,26.257698,19.855713,-0.7925981,-2.4589622,9.587428,10.84963,0.6122322,-3.1648324,2.9839768,5.9797754,1.3203534,-1.475547,2.2036207,5.112378,2.3766181,-0.85337037,0.2764587,2.6498854,2.1519077,0.54315954,0.94956064,2.2164433,1.8784174,0.62652,0.34010053,0.7290054,0.67819816,0.49922034,0.7368639,0.8164592,0.43552372,0.33979622,0.6064003,0.24769911,-0.59096587,-0.38255078,0.91433847,1.2739087,0.006262507,-0.8860594,-0.16359967,0.48528752,-0.4357009,-1.443611,-0.7132439,set_b/normal_noisynormal_115_1306259437619_A1.wav,normal
484,-362.8911,184.19064,62.62451,-5.849783,4.9160557,30.336132,21.608694,-0.1784828,0.29527944,15.036345,16.185398,3.7720923,-1.2238755,5.3295794,8.423405,2.5001364,-1.7827522,1.3753358,4.4374275,1.832783,-1.2643168,0.16207501,2.6850529,1.9855381,0.12048413,0.39342484,1.3930365,0.6177889,-0.75694215,-0.59068245,0.40549198,0.6803162,0.65548205,1.0355123,0.9988923,0.13798039,-0.29445437,0.22497763,0.34454408,-0.44482717,-0.5809876,0.5601496,1.1441666,0.088193715,-0.88254625,-0.33536375,0.29870555,-0.5019973,-1.4041759,-0.6376353,set_b/normal_noisynormal_115_1306259437619_B.wav,normal
485,-467.66595,246.55104,54.143406,-35.166767,2.2771633,41.157825,13.831999,-21.119184,-8.893896,16.896448,10.50176,-9.649414,-7.023313,8.16387,6.846173,-5.253243,-4.8483295,4.762239,4.5766363,-3.629498,-4.3478518,1.486598,1.4693882,-3.1980987,-2.0507557,3.1341515,2.6231804,-1.9772751,-1.7291106,2.0391476,1.398422,-2.0768957,-0.926447,3.054421,2.3779185,-1.4629943,-1.1709802,2.0997207,1.4265862,-2.0275202,-1.2800761,2.7353632,2.7750442,-0.9847159,-1.4867878,1.7822802,2.1787176,-1.255287,-2.102269,1.2894557,set_b/normal_noisynormal_117_1306262456650_A.wav,normal
486,-426.33502,217.01059,46.557068,-34.592358,-0.9408436,39.402775,20.521332,-12.445365,-7.4897623,13.595664,10.310298,-7.0168295,-6.8216124,6.4532547,7.625001,-2.5541587,-4.331051,3.149851,4.0833764,-3.1019986,-5.3622446,-0.43484122,1.2924612,-2.33737,-2.9580379,0.88931197,1.7186509,-1.7319497,-2.6735497,0.1528754,0.722799,-1.9659258,-2.265168,0.724846,1.5435854,-0.9008928,-1.555179,0.7206024,1.2639204,-0.91686505,-1.2558687,1.2011017,1.7763811,-0.7751531,-1.8045673,0.36743668,1.3804206,-0.7178647,-1.8271724,0.27722648,set_b/normal_noisynormal_117_1306262456650_C.wav,normal
487,-423.9845,235.58215,47.700096,-35.990486,6.2615066,48.014072,20.920074,-16.413548,-7.84644,15.177857,8.228564,-10.766374,-6.739906,9.19894,8.179283,-3.539835,-2.7142286,6.7492304,5.602363,-3.6619391,-4.610776,1.7190323,1.9247229,-3.2732983,-2.81201,2.1441522,1.6830091,-2.8805306,-2.392259,1.8245445,1.1378713,-3.149775,-2.5177643,2.2361903,2.8214645,-0.8548695,-1.4432433,1.4502423,1.4075496,-1.6656576,-1.5715714,1.7711071,2.1629531,-0.8892238,-1.5077562,1.1041055,1.4812586,-1.2411114,-1.7117527,1.2387387,set_b/normal_noisynormal_117_1306262456650_D.wav,normal
488,-285.97522,151.23308,44.022144,-11.129599,4.2730165,26.293568,13.212519,-9.569557,-9.127472,4.0243177,4.853158,-3.4961522,-3.06903,5.0945473,6.559667,0.44043997,-1.8239691,1.8759086,2.8082986,-1.3584578,-3.5035813,-0.69330823,1.8306333,0.98881495,-0.0028203467,0.97748274,1.6933391,1.022392,1.0022147,2.200532,2.5436182,1.6152413,1.3476926,1.9178444,1.3725437,-0.28292122,-0.78941095,0.20712666,0.5926062,-0.2581837,-0.63813585,-0.0038943083,0.1959265,-0.35887328,-0.25638163,0.6069496,0.5928817,-0.4481057,-0.6114266,0.6189659,set_b/normal_noisynormal_118_1306262335509_B.wav,normal
489,-413.91595,211.10036,41.867035,-33.42069,5.5783606,43.720985,18.095121,-17.266756,-8.740786,15.652066,12.134147,-6.0618963,-5.2250543,8.705057,9.91426,0.49096066,-0.54623944,5.302547,3.3007934,-4.3056426,-4.2691946,1.7561699,2.0373752,-2.4470716,-1.7319912,3.0368645,2.7863472,-1.3243312,-0.7560643,3.4389155,2.8937178,-1.919376,-2.930367,0.4250319,1.2605417,-1.3332942,-1.8179568,0.15774214,-0.28547063,-2.6712503,-1.905588,1.2061894,1.0545489,-1.8352147,-1.6286057,1.4702524,1.3891182,-2.1327376,-2.7014592,0.8943966,set_b/normal_noisynormal_118_1306262335509_C1.wav,normal
490,-422.03796,225.51164,38.67105,-43.281696,1.2716314,45.098167,19.61495,-16.190144,-5.671156,18.993778,11.807912,-9.214549,-6.4806457,10.73769,11.852283,-0.18193285,-2.6136277,3.6493816,2.0480185,-5.4048405,-4.5273137,2.503737,2.800389,-2.23509,-1.5082939,3.6497815,3.3636231,-0.9979681,-0.40899208,3.616346,2.396281,-2.6270323,-2.7072759,1.5555822,2.0127273,-1.3731675,-1.4609555,1.6110032,1.0664822,-2.7738667,-2.8711624,1.0113262,1.8965471,-1.2726775,-2.196983,0.46889183,0.94938207,-2.1494663,-3.091211,0.100127056,set_b/normal_noisynormal_118_1306262335509_D.wav,normal
491,-469.10458,218.22308,40.875057,-38.136326,2.5933678,42.948505,17.306435,-18.256985,-8.472238,16.77507,11.970816,-7.904083,-6.7854075,8.420699,9.446038,-1.2180599,-1.8705266,6.4049015,6.0690384,-2.4784985,-4.2684474,1.5673059,3.1128254,-0.6404074,-0.31885114,4.053902,3.7845726,-1.0531056,-2.2703855,0.77476716,1.4500113,-0.5017803,0.43986273,3.403721,2.5916877,-0.8958591,-0.91084844,1.7819792,1.1426556,-2.0821874,-1.5619551,2.3205924,2.8139942,-0.77450585,-2.058627,0.5241092,1.4323033,-1.1043599,-2.0533412,0.5272458,set_b/normal_noisynormal_121_1306263877235_A.wav,normal
492,-468.13654,223.06587,44.045,-36.380924,3.6476238,44.272617,20.076849,-13.58356,-3.325705,19.980192,12.588049,-8.008032,-5.895298,9.531532,8.872103,-3.6884923,-4.7370896,4.0599227,3.8517382,-4.746739,-5.8617296,0.9263832,2.472385,-2.1122239,-2.074845,3.088701,3.774305,-0.7367091,-2.109146,0.5331781,0.491498,-2.1265569,-1.0888062,2.6001163,2.1344237,-1.7107921,-1.8849826,1.4643629,1.6024472,-1.5757923,-1.4768984,2.2548869,2.9126554,-0.5984546,-1.9245292,0.66969675,1.5563712,-1.0358695,-1.7089571,1.5106708,set_b/normal_noisynormal_121_1306263877235_C.wav,normal
493,-484.97968,219.84953,39.339535,-38.91828,5.442397,48.083416,21.552523,-15.760359,-6.6559606,18.21351,12.507259,-7.9931993,-6.9954586,7.1909256,6.0251207,-5.767564,-5.124604,4.8348536,4.2761574,-5.214628,-6.144171,1.7382942,3.6570609,-1.7038027,-2.2137032,3.4089184,4.449866,-0.8351158,-3.2346604,-0.48064294,0.4588862,-1.6756631,-1.0073688,2.3239706,1.994596,-1.6859218,-2.0860698,0.8289561,0.6204874,-2.6644614,-2.22612,2.2755408,3.5255723,-0.11243793,-1.8648682,0.798084,2.0916204,-0.59935874,-1.8604342,1.2693752,set_b/normal_noisynormal_121_1306263877235_D.wav,normal
494,-276.47488,165.59909,63.254833,-2.9583733,-4.8058414,15.415439,16.749872,4.507618,0.9023913,5.6289654,4.4857535,-2.7239742,-4.4181,1.0989496,4.1007795,0.8137848,-1.9784046,0.047624446,2.5462615,1.4472594,-0.6737176,-0.3049643,1.3376458,1.6859887,1.2714846,1.6896338,2.3447547,1.9354162,0.9728579,0.67241585,0.9191693,0.9220742,0.63633406,0.39504468,0.1888094,0.046288658,0.12755579,0.08520892,-0.5311452,-1.1277887,-0.7197971,0.21268915,0.18718602,-0.77967876,-1.0134699,0.030616386,0.8112532,0.3338088,-0.20972839,0.37938994,set_b/normal_noisynormal_123_1306331925797_B.wav,normal
495,-394.43362,228.59981,65.179405,-21.696007,-3.1786005,28.814108,14.783786,-10.148506,-3.8725188,14.236683,10.581456,-4.428342,-3.5141492,8.167059,8.101474,-2.0323253,-3.6606357,3.941703,5.7198663,-0.5021568,-2.8597414,1.3423173,2.8814735,-0.6849082,-1.9139713,1.1371086,2.062563,-0.77480614,-1.7109603,0.69584465,1.3926419,-0.8419956,-1.3679969,0.8888485,1.589879,-0.2609255,-0.64498574,1.1914093,1.2696182,-0.9878432,-1.3102083,1.1377501,1.8967102,-0.41527086,-1.4556127,0.7094808,2.0661824,0.20262815,-1.3723793,0.07848099,set_b/normal_noisynormal_123_1306331925797_C.wav,normal
496,-403.5465,223.18742,79.6415,-5.3156004,-1.4972955,20.338545,9.593007,-9.358012,-3.1346107,13.365677,11.07822,-3.9044507,-7.3227406,1.445123,4.6595025,-0.8094292,-2.6094,2.054275,3.4469812,-1.047685,-3.1617558,0.22075723,2.5226479,0.36184922,-1.4555445,0.14829499,1.7620109,0.91570324,0.0386741,0.8256729,1.3728931,0.68731105,0.36428645,0.62243754,-0.152996,-1.3487247,-0.71647924,0.81059873,0.19828679,-1.7956548,-1.4938245,0.7930345,0.8619355,-1.708348,-2.409569,0.17487392,1.6435193,-0.467352,-2.3219426,-0.5928018,set_b/normal_noisynormal_125_1306332456645_A1.wav,normal
497,-326.49316,162.0345,66.502785,4.535091,1.2827833,16.53054,13.439461,-0.039660536,-1.3173776,7.559259,9.110821,0.9029922,-4.140731,-0.81352377,2.7666943,1.1820116,-0.88247895,0.8407863,3.011478,1.7355579,-0.7305666,-0.5869857,1.309462,1.9252071,1.2749809,1.4197298,2.3797555,2.365024,1.0948799,0.24760161,0.7967285,1.7328581,1.625564,0.39503855,-0.75272363,-0.78524977,-0.079942055,0.014009295,-0.96249783,-1.7521166,-1.139001,0.10857865,0.311673,-0.49628934,-0.66904205,0.29004225,0.8963939,0.19965756,-0.5994854,-0.13637605,set_b/normal_noisynormal_125_1306332456645_A2.wav,normal
498,-334.9019,204.45633,72.87205,-6.1404037,-2.6125767,20.77382,14.349452,-4.3034215,-3.1374106,9.995723,10.171111,-1.0412713,-4.375579,2.2591097,4.577653,-0.9418627,-3.751815,-0.047564495,2.0322897,-1.4893551,-4.346389,-2.4139183,-0.14069857,-1.3128682,-2.856434,-1.5986369,0.20979944,-0.19318348,-1.3668767,-1.1488068,-0.37931132,-0.40375495,-0.5215821,-0.10379263,-0.10876919,-0.7913925,-0.82583326,-0.023409653,0.027374499,-0.8780508,-0.8643312,0.42754316,0.8134337,-0.501264,-1.2756478,-0.21370025,0.6566388,-0.29441762,-1.262868,-0.280703,set_b/normal_noisynormal_125_1306332456645_B1.wav,normal
499,-372.95978,197.12201,63.864525,-11.926108,-2.5319815,23.032875,14.262418,-5.9232125,-2.9005039,11.91145,10.572925,-2.7633011,-5.3205647,3.8171697,6.977974,0.455035,-2.6514297,2.2586937,5.318165,1.5722286,-1.6700919,0.5249785,2.970444,1.154779,-1.3023298,-0.3949953,1.514655,1.0255321,-0.57239324,-0.74211305,-0.045933668,0.08034393,0.084894404,0.47318116,0.43454254,-0.06908314,0.17837475,0.990072,0.717039,-0.42408422,-0.31419435,1.0648823,1.2020271,-0.42476186,-1.1684188,0.10974142,0.9616343,-0.21308717,-1.2759085,-0.2613579,set_b/normal_noisynormal_125_1306332456645_C.wav,normal
500,-357.41736,201.51724,67.88741,-9.026971,-1.7194937,22.9928,14.85513,-5.0229387,-2.9762673,11.081238,10.670615,-1.1232164,-3.591485,4.301609,6.954533,1.4420358,-0.8206024,3.2954357,4.8733187,0.6325568,-2.3463552,-0.48098177,1.1922023,-0.31234992,-1.191639,0.71779674,1.872137,0.15662299,-1.3753161,-0.56365454,0.3197681,-0.47451255,-1.126528,-0.3779558,0.08715074,-0.6068948,-0.7472809,0.22667591,0.33194178,-0.93288565,-1.2110726,0.31750703,1.1238755,-0.14427322,-1.1705271,-0.22778378,0.73598194,-0.14162375,-1.1411563,-0.18365002,set_b/normal_noisynormal_125_1306332456645_D.wav,normal
501,-342.56802,149.63414,60.95906,5.154747,3.9669552,17.357761,11.894132,-1.2145367,0.16031279,10.528574,10.588067,0.08255606,-4.977423,0.42485514,5.267839,2.7915256,-0.5023904,1.525022,4.885283,4.1724815,1.7156796,2.1828551,4.351934,4.14152,1.8535221,0.96165603,1.9543376,2.1493115,0.6467361,-0.48914716,0.10409827,1.2567003,1.4680314,0.81331235,0.17138779,-0.047411814,-0.0027526596,-0.055243894,-0.389154,-0.59141266,0.00044865932,1.115066,1.4659375,0.5054457,-0.60843384,-0.6709838,-0.14933008,-0.12381899,-0.38601485,-0.037490617,set_b/normal_noisynormal_127_1306764300147_D1.wav,normal
502,-426.69733,172.4436,62.48862,0.9533125,9.837484,30.371216,21.15063,3.059728,5.291669,16.709293,12.853869,-1.6657585,-5.7100253,2.0157168,5.3995523,0.21215731,-2.2347562,2.5956886,5.9573584,2.604053,-1.2302824,0.101394266,3.1703765,3.1518135,1.4176438,1.2422329,2.0364277,1.6501758,0.315718,-0.51537013,-0.44319767,0.3439716,1.4422654,1.6249739,0.26923585,-0.8676254,-0.026859356,1.2191051,0.3802311,-1.2189564,-0.34794396,2.1271837,2.10248,-0.73616165,-2.0642412,-0.21115056,1.09526,-0.56968844,-2.051916,-0.32386467,set_b/normal_noisynormal_129_1306344506305_A.wav,normal
503,-400.5025,196.15594,58.260784,-15.971862,1.069793,33.268,25.365454,2.458921,3.4135175,17.594107,15.417495,0.63169116,-2.9428787,6.013797,9.205582,2.503434,-0.8755422,3.674359,6.1613865,1.7897214,-1.9151366,-0.048983525,2.2725737,0.85223585,-0.8024541,0.54762393,2.1602087,1.293841,-0.12674496,0.018545935,0.53593457,0.31979072,0.45133117,1.1024922,0.72662234,-0.42593792,-0.24359879,0.99076223,0.69799894,-0.9705099,-0.9400867,1.0651838,1.6025937,-0.33720797,-1.3389697,0.32389918,1.5589664,0.08561398,-1.4422551,-0.27233848,set_b/normal_noisynormal_129_1306344506305_C.wav,normal
504,-294.34842,193.2313,61.18633,-12.474963,0.18314311,29.622366,23.346046,2.3595214,2.1029034,14.493358,13.55089,1.5139679,-1.7439508,5.110694,7.3030963,1.8131907,-0.76940876,2.7240372,4.4431763,1.4356111,-0.34747082,1.7094604,3.033127,1.4011256,0.35100114,1.5988164,2.1933768,0.7458482,-0.24188794,0.38393357,0.605007,-0.27334613,-0.3892482,0.5468266,0.51340044,-0.71204334,-0.9969327,-0.01995078,0.12610473,-0.89500403,-0.9365574,0.43810537,0.96966624,-0.12380199,-0.73615533,0.17313743,0.7555017,-0.1479471,-0.88493305,-0.16124313,set_b/normal_noisynormal_130_1306347376079_B.wav,normal
505,-324.93216,198.53319,57.495895,-18.63127,-1.5851738,30.67289,22.418978,-0.23717295,1.5813906,16.469841,15.102152,1.5615051,-1.5646694,5.924314,7.1619663,0.26518217,-1.938581,2.9994256,4.8992176,0.8159979,-1.3442912,1.4550686,3.155365,0.9464579,-0.510364,1.2050012,2.3994246,0.9701431,-0.23516588,0.45166415,0.8543284,-0.039998874,-0.2444875,0.77331793,0.91979647,-0.2224793,-0.5486738,0.32927093,0.3608054,-0.7511451,-0.8566555,0.4127558,0.7897423,-0.38597414,-0.9479542,0.037115276,0.6588011,-0.14902908,-0.72404754,0.06476463,set_b/normal_noisynormal_130_1306347376079_C.wav,normal
506,-385.2758,164.77422,64.74711,6.8514814,11.930161,29.09917,20.260996,2.4925728,3.3925884,15.490544,15.738365,4.371306,-0.7834595,4.219131,7.084664,2.8554063,-0.07413969,2.83783,5.1768055,2.3057137,-1.1284374,-0.44292444,1.6134202,1.1798247,-0.055614673,0.85680556,2.418417,1.763835,-0.2134811,-0.74472463,0.31169418,1.0693774,0.88573086,0.44049653,-0.0041908436,-0.4416872,-0.46617267,-0.1956391,-0.47659338,-1.164531,-0.9098776,0.35032433,0.7138879,-0.603635,-1.6681674,-0.9463959,0.0909774,-0.43306926,-1.4949279,-0.9615836,set_b/normal_noisynormal_132_1306758754432_B1.wav,normal
507,-373.2437,147.42845,57.07958,6.0370994,12.753573,29.376942,20.977839,4.6936407,6.721494,18.881021,18.098438,4.844398,-2.1535242,2.301984,6.0088162,2.735705,-0.08384445,2.4270828,4.505558,1.6315911,-1.5356077,-0.16273451,2.6475487,2.1927316,0.018576117,-0.035520878,1.18334,0.44309476,-1.7833302,-2.3844078,-0.84682035,0.59389,0.8643659,0.8019893,0.759502,0.23075697,-0.57222503,-0.8971175,-0.80215436,-0.71289325,-0.3255216,0.5506517,0.9311081,0.022961589,-1.2019365,-1.4228561,-1.0642492,-1.23527,-1.4886513,-0.7000023,set_b/normal_noisynormal_132_1306758754432_C.wav,normal
508,-404.03314,173.73337,62.21941,-0.7602061,7.288323,27.453163,17.603935,-1.1968694,1.5735075,15.334236,14.277826,1.2616726,-2.661845,4.892993,8.165224,2.3080513,-1.5062729,2.0842366,5.0515175,2.023433,-1.3472855,0.094684295,2.6802516,1.847177,-0.23697823,0.1651872,1.8398522,1.7419763,0.25372887,-0.40163866,0.10010876,0.7671087,1.2326617,1.2675692,0.46216246,-0.5045602,-0.41200313,0.20323166,-0.24135505,-1.2119281,-0.6511561,1.0151224,0.9939074,-1.0480461,-2.0347114,-0.62027276,0.53574187,-0.4882477,-1.5421237,-0.39941198,set_b/normal_noisynormal_133_1306759619127_A1.wav,normal
509,-375.32355,167.61101,63.04278,1.5611782,6.9709616,28.035303,23.85439,8.8602085,9.920439,20.091665,17.220984,2.887025,-3.4711945,2.605513,7.2648454,3.6317763,0.11240672,2.7387931,5.641079,3.2685125,-0.22929959,0.5229057,3.120573,2.7706316,0.547187,0.3849617,1.8928164,1.6529592,-0.6298998,-1.9449396,-0.9487621,0.51214224,0.61281276,-0.31102657,-0.9902285,-0.95192224,-0.71659684,-1.0024191,-1.7486879,-1.9013121,-0.7813906,0.5397304,0.44685343,-0.7285045,-1.1103755,-0.3349071,-0.14656809,-1.290667,-2.0098453,-0.9405587,set_b/normal_noisynormal_133_1306759619127_B1.wav,normal
510,-384.94296,170.24376,59.15306,-1.5723704,9.6943,31.473774,20.646017,-0.23292865,1.3545871,15.243534,14.577449,1.3465391,-3.2754345,3.7664826,7.155132,2.017761,-0.8534463,3.3494506,6.297572,2.8809426,-0.78988004,0.49272326,2.8618836,1.9230175,0.21674974,1.1885611,2.7091136,1.5110991,-0.9703668,-1.55575,-0.42551616,0.36278504,0.5634129,0.92835313,1.021532,0.3016204,-0.4730972,-0.69803345,-0.939614,-1.2264004,-0.48681024,1.0839632,1.4702907,0.038896367,-1.1058569,-0.5241661,0.25198454,-0.3293638,-0.98602813,-0.020837465,set_b/normal_noisynormal_133_1306759619127_C.wav,normal
511,-387.88318,182.21217,64.8274,1.008711,11.484659,33.158783,22.64802,3.2580237,6.0409417,18.720488,15.269588,0.51659197,-3.7410696,3.659072,6.590048,1.3111627,-1.1491994,2.7726145,4.697039,1.1889836,-1.1486356,1.1547664,3.0578437,1.2614579,-0.48100764,0.7315366,1.9953487,0.7034006,-0.9638287,-0.613534,0.50154185,0.7235852,0.75176126,1.1048403,0.6133031,-0.8166389,-1.3307457,-0.43638045,0.020608652,-0.62886655,-0.65925556,0.5108756,0.8892014,-0.44065046,-1.4332297,-0.66421384,0.18990989,-0.44960737,-1.1578828,-0.25401127,set_b/normal_noisynormal_133_1306759619127_D1.wav,normal
512,-418.8095,195.21252,51.86675,-17.830336,7.7477875,39.291904,21.33402,-8.109984,-3.7713466,16.370438,15.208934,-1.1973767,-4.185917,6.392551,9.127123,1.182976,-1.704952,3.7769837,5.487853,0.059406817,-2.8528364,0.18425944,1.7317984,-1.0944862,-2.2315152,0.6095963,1.9782324,-0.44751263,-2.10018,-0.7001402,0.34074828,-0.50817066,-0.47816262,0.78586733,0.033833474,-2.6015496,-2.914944,-0.35403097,0.7587162,-0.82167727,-1.2112187,0.9742208,1.9667662,0.041582663,-1.3583946,-0.3142698,0.16216858,-1.5590484,-2.1348321,0.4426013,set_b/normal_noisynormal_134_1306428161797_B1.wav,normal
513,-454.7462,206.71878,49.506725,-23.845325,7.2699285,40.87223,18.83706,-12.099563,-3.3060322,20.382595,17.713293,-0.8531765,-3.216824,7.5651855,7.766374,-1.7736359,-2.417139,5.940615,7.5985003,1.0928564,-0.8286281,3.9283192,5.169794,0.91714066,-0.30043817,3.362409,4.530512,1.1639392,-0.77188563,0.61938494,0.965704,-0.40607566,0.36146823,2.5589128,1.4686315,-2.0596313,-2.498043,0.10654767,0.47313324,-1.510329,-0.59472865,3.2511194,3.9881575,0.44034588,-1.5014125,0.4849761,1.5468658,-0.669956,-1.6112307,1.344957,set_b/normal_noisynormal_134_1306428161797_D1.wav,normal
514,-364.13684,189.1466,64.96212,-7.058383,1.4540639,27.722906,21.816683,1.8420571,2.0103602,15.764378,16.346996,3.3014805,-2.7156978,3.210807,6.6058183,1.3223583,-2.5974107,0.8842191,4.472535,2.1459644,-1.208874,-0.072243325,2.534355,1.9637768,0.07600476,0.669808,2.4670455,2.0308313,-0.14801091,-1.0826814,-0.2393921,0.63028985,0.7521182,0.57157564,0.21103257,-0.21565665,-0.10552651,0.39020556,0.19615406,-0.5801585,-0.367718,0.98461825,1.4033797,0.03256106,-1.0387638,-0.25788707,0.6947953,-0.06688418,-1.2191492,-0.58603805,set_b/normal_noisynormal_136_1306429977501_B.wav,normal
515,-396.14896,190.80812,65.992294,-4.6929893,4.687824,28.455687,19.127947,-0.47528774,3.1227028,18.14501,16.336647,1.1375134,-4.3006253,2.7801387,5.79616,-0.038367424,-3.1403809,1.1834078,4.128745,0.9453022,-1.8075179,0.3860594,2.6781592,0.937349,-1.2604588,-0.15602681,1.698638,0.82891583,-1.3229268,-1.8003347,-0.8054331,0.0920323,0.7313289,1.0706673,0.35772145,-0.82770866,-0.7999813,0.02253633,-0.47435498,-1.8606011,-1.2977911,1.2246933,2.157859,0.28872934,-1.128532,-0.10435613,0.7493275,-0.6792686,-1.880303,-0.25256422,set_b/normal_noisynormal_136_1306429977501_C.wav,normal
516,-361.60873,193.50809,56.71522,-17.981596,-3.3797705,25.797194,16.939508,-3.786592,0.6707588,17.226366,15.866612,1.2880477,-2.4928823,5.4039836,7.291901,0.38121378,-2.080909,3.196543,5.7980127,1.9831471,-0.37111816,2.2218866,3.637376,0.84297043,-1.102724,0.59719336,1.7774847,-0.12468919,-1.6696705,-0.4784771,0.765885,0.09239575,-0.40236866,0.55425704,0.84897923,-0.43383074,-1.0172135,-0.035695005,0.21500327,-1.0031531,-1.1532968,0.6174566,1.446446,-0.11700127,-1.3926144,-0.43538105,0.5822854,-0.37040177,-1.4186791,-0.4153571,set_b/normal_noisynormal_136_1306429977501_D1.wav,normal
517,-226.99606,198.10371,54.91404,-22.998812,-9.282163,18.654453,10.143779,-7.721372,-3.0655468,8.232439,2.626728,-9.263026,-8.228442,-0.5364471,-0.9486259,-5.2262187,-2.278432,3.5701513,2.3878586,-2.3622954,-1.7113261,2.3299994,2.8016865,1.4620684,3.5039582,6.20796,4.463051,1.1278803,1.5904924,3.802841,2.9920616,0.84086657,1.3568999,2.706251,1.2891839,-0.80643827,-0.0667038,1.2978232,-0.22550882,-2.2709138,-1.0262486,1.2594014,0.3636209,-1.985524,-1.4004316,1.0848756,1.2504408,-0.52386576,-0.51707023,1.2209429,set_b/normal_noisynormal_137_1306764999211_A1.wav,normal
